name,city,code,day of week,start time hour,start time minute,endhour,endminute
Masa,Boston,,0,16,00,23,00
Masa,Boston,,1,16,00,23,00
Masa,Boston,,2,16,00,23,00
Masa,Boston,,3,16,00,00,00
Masa,Boston,,4,16,00,00,00
Masa,Boston,,5,10,00,00,00
Masa,Boston,,6,09,00,23,00
Masa Ramen And Sake Bar,San Jose,,0,11,30,14,00
Masa Ramen And Sake Bar,San Jose,,0,17,00,21,00
Masa Ramen And Sake Bar,San Jose,,1,11,30,14,00
Masa Ramen And Sake Bar,San Jose,,1,17,00,21,00
Masa Ramen And Sake Bar,San Jose,,2,11,30,14,00
Masa Ramen And Sake Bar,San Jose,,2,17,00,21,00
Masa Ramen And Sake Bar,San Jose,,3,11,30,14,00
Masa Ramen And Sake Bar,San Jose,,3,17,00,21,00
Masa Ramen And Sake Bar,San Jose,,4,11,30,14,00
Masa Ramen And Sake Bar,San Jose,,4,17,00,22,00
Masa Ramen And Sake Bar,San Jose,,5,11,30,22,00
Masa Ramen And Sake Bar,San Jose,,6,11,30,21,00
Masala Art,Brisbane,,0,10,00,21,00
Masala Art,Brisbane,,1,10,00,21,00
Masala Art,Brisbane,,2,10,00,21,00
Masala Art,Brisbane,,3,10,00,21,00
Masala Art,Brisbane,,4,10,00,21,00
Masala Art,Brisbane,,5,12,00,20,00
Masala Art,Brisbane,,6,12,00,20,00
Masala Bowl,Sydney,,0,11,00,22,00
Masala Bowl,Sydney,,1,11,00,22,00
Masala Bowl,Sydney,,2,11,00,22,00
Masala Bowl,Sydney,,3,11,00,22,00
Masala Bowl,Sydney,,4,11,00,22,00
Masala Bowl,Sydney,,5,11,00,22,00
Masala Bowl,Sydney,,6,11,00,22,00
Masala Munchies,Houston,,1,11,00,20,00
Masala Munchies,Houston,,2,11,00,20,00
Masala Munchies,Houston,,3,11,00,20,00
Masala Munchies,Houston,,4,11,00,20,00
Masala Munchies,Houston,,5,11,00,20,00
Masala Munchies,Houston,,6,11,00,20,00
Mascalzone,Houston,,0,11,00,22,00
Mascalzone,Houston,,1,11,00,22,00
Mascalzone,Houston,,2,11,00,22,00
Mascalzone,Houston,,3,11,00,23,00
Mascalzone,Houston,,4,11,00,23,00
Mascalzone,Houston,,5,11,00,23,00
Mascalzone,Houston,,6,11,00,22,00
Masha and The Bear,Brooklyn,,0,12,30,23,00
Masha and The Bear,Brooklyn,,1,12,30,23,00
Masha and The Bear,Brooklyn,,2,12,30,23,00
Masha and The Bear,Brooklyn,,3,12,30,23,00
Masha and The Bear,Brooklyn,,4,12,30,01,00
Masha and The Bear,Brooklyn,,5,12,00,01,00
Masha and The Bear,Brooklyn,,6,12,00,23,00
Mashawi Mediterranean Cuisine,Seattle,,0,11,30,14,00
Mashawi Mediterranean Cuisine,Seattle,,0,17,00,21,30
Mashawi Mediterranean Cuisine,Seattle,,1,11,30,14,00
Mashawi Mediterranean Cuisine,Seattle,,1,17,00,21,30
Mashawi Mediterranean Cuisine,Seattle,,2,11,30,14,00
Mashawi Mediterranean Cuisine,Seattle,,2,17,00,21,30
Mashawi Mediterranean Cuisine,Seattle,,3,11,30,14,00
Mashawi Mediterranean Cuisine,Seattle,,3,17,00,21,30
Mashawi Mediterranean Cuisine,Seattle,,4,11,30,14,00
